pas.r,pas.c,pas.l,pat.r,pat.c,pat.l,pvn.r,pvn.c,ao.CQ,mi.CQ,po.CQ,ti.CQ,rv.E_pas,rv.E_act,rv.v_ref,rv.k_pas,ra.E_pas,ra.E_act,ra.v_ref,ra.k_pas,T
0.0015361022856086493,0.15711319947615265,7.296895861625671e-05,0.2459142939560115,2.927221439965069,0.0016014197253622112,0.008351018646731974,30.57634912012145,491.56561265699565,415.1307728141546,274.1864890791476,322.2407456487417,0.8926313194073738,1.4485495085129514,45.40523022413254,0.013060572367974557,0.28734306525439024,0.3646000544540584,13.493151385337114,0.01623997654887009,0.5495909529924392
0.00121465646289289,0.1917691722325981,4.153743907064199e-05,0.4339117740932852,2.286018610931933,0.0008766909885220229,0.0033022586535662412,21.452429367229342,436.3668623380363,569.699738919735,233.7081389501691,243.7901083379984,0.3643012421671301,2.8880201362073423,55.04103474318981,0.02402206674050353,0.465966634452343,0.21447097789496183,18.415905814617872,0.02189248399139475,0.8024693563580513
0.0026084373742341995,0.11150837743654847,6.415296679735184e-05,0.21749496649950742,4.450457363761961,0.001946247040480375,0.006725679298862816,10.747673435602337,321.74957604147494,394.8119681328535,516.3613302167505,503.0255850404501,0.833694020342082,0.9621021957602351,25.162705965340137,0.016573536180194467,0.6445719595067203,0.26155903190374374,27.48086215928197,0.013084143588580191,0.5255954756587744
0.0025116422437131405,0.20191125394776466,3.279549271613359e-05,0.3592812214791774,3.656052582338452,0.0016918462328612803,0.008750605059787631,20.929806244093925,279.7358982730657,575.9018879383802,510.7488322071731,416.2551622837782,0.5568832873366774,0.8680650640046224,53.117550536990166,0.02661030831412598,0.7366628809832036,0.33914032368920743,19.198618419468403,0.022962101115446536,0.6167754836380481
0.001186703259125352,0.10195952659472823,6.964482016861439e-05,0.3069452920276671,4.863065779581666,0.00233640171168372,0.005420729806646705,10.934971701353788,384.04451655223966,351.01106613874435,228.04889068938792,336.80483289062977,0.9251637177262457,3.333041059714742,22.92626280337572,0.014044334170913324,0.4330871310085058,0.13580322149209678,25.138701274991035,0.012083196981861255,0.9196575374156236
0.0015625848118215801,0.2466553551144898,5.1513822086155416e-05,0.4071509576775133,4.166417203471064,0.001985311909858137,0.00637232773192227,20.39922104170546,437.87881224416196,208.69892500340939,268.9182698260993,208.9074295014143,0.5008273115940393,1.8963710929267108,32.56757091730833,0.023091927957021627,0.3128668116405606,0.2868959775660187,20.5301209166646,0.026051688396588897,0.4657682917267084
0.0022390858195722105,0.1468859321437776,5.40715499073267e-05,0.16220057661645115,2.516001334413886,0.0009290376620367169,0.0037018367741256954,29.743430555798113,202.65900697559118,433.8340640068054,382.7237520366907,538.0508620291948,0.6985211971122772,2.3061264101881536,42.68012434244156,0.015062389730709603,0.5090822004713118,0.23974765953607857,13.960398212075233,0.01892054927186854,0.7161530064046383
0.002448560748249292,0.26307014303281906,7.405265122652055e-05,0.2110540023446083,2.0517473597079516,0.0013710902017541227,0.00688094142638147,17.63287012418732,501.9023780245334,304.55614775419235,318.5930301900953,582.7341485768557,0.4136033799126745,3.044986700336449,47.05728627741337,0.01971621139059495,0.5898164361715317,0.20474032848142087,24.825842920690775,0.020603384271503426,0.5599471344053746
0.00187460065074265,0.17441648622974754,3.152934857457876e-05,0.45956151288934044,4.689323339238762,0.002439815903268754,0.004301247892901302,27.057000138796866,256.21397951617837,529.4684987515211,429.7750065103173,264.22152034938335,0.7843509915377946,1.1632931860396638,36.9354260340333,0.02211077825334761,0.26838742895051837,0.2518885869067162,10.760847385972738,0.01445137430098839,0.8364770746976137
0.0013756648320704698,0.2192025555856526,6.185001587867737e-05,0.26005897397175426,5.297081072255969,0.001874603233858943,0.008230866992846132,23.68872742773965,311.41247949562967,487.3566150665283,470.51213467493653,392.4283016473055,0.6427192417532206,2.6006539881229402,27.299705408513546,0.01119723780533485,0.47832963289693,0.171054424950853,16.148151997476816,0.028683780114647,0.5139404682070017
0.00280118790641427,0.13072296341881157,4.0592875741422176e-05,0.3136815250944346,3.1623987313359976,0.001244158763345331,0.004810194315388799,13.613972384482622,426.1956574395299,262.297984585166,190.70020359940827,460.6344114989042,0.8379309104662389,1.606212402274832,57.4990813434124,0.028128587989468122,0.6571190087124705,0.3743915867526084,29.592958446592093,0.016278997078626414,0.8079720179736614
0.0028970925752073527,0.23137809975072743,5.867215039208531e-05,0.4429131455440074,5.181002208590507,0.0009680211651138961,0.007497186971828342,16.623200693633407,507.55740897729993,410.77726036310196,200.78596090897918,439.8451417684555,0.8005199240520597,2.4882504721637817,31.577258594334126,0.017549863533868452,0.35792825371026993,0.22162569989450276,23.33613023161888,0.0273869170790473,0.6092207264900208
0.0012835530899465084,0.1400805083848536,4.376190791651606e-05,0.22286384880542753,3.515746213495731,0.002024295764416456,0.004076879074797034,25.806921602226794,228.6626644898206,235.66808216273785,439.5662459079176,306.8915866315365,0.3465258055832237,1.3590860914438962,41.76850996911526,0.020624319736068136,0.538727983366698,0.299536686623469,12.405895702540874,0.017639642210232093,0.8576224278658628
0.001966196622699499,0.18630594296380878,7.723181935027242e-05,0.33578317622654136,2.670658353716135,0.0021645992236211894,0.007625287340953947,24.700821709353477,349.8305266723037,381.0991197824478,399.20813175849617,234.8899871110916,0.9062608499079945,2.7977739474037664,51.48761749267578,0.011536126749509944,0.7155278888531029,0.1528255648445338,17.013174444437027,0.024223473566215483,0.4758523937314749
0.002353174084797502,0.0948233006335795,2.8360005777329203e-05,0.23311883891001342,3.8331439249217505,0.0015200433933176098,0.005045961448922754,14.866475772112608,409.6311592962593,555.9639807790518,328.9830334484577,518.3426938951015,0.6280889292340727,1.050978682632558,21.375105194747448,0.02913775275532901,0.39611684810370207,0.32442534319125116,28.573210649192333,0.010728433688535354,0.7767524835467339
0.002084133567288518,0.2025865131430328,4.818961879238487e-05,0.28484824177809054,4.297108322381973,0.0010722589498385786,0.008605641519650818,22.340060580987483,285.3882850147784,282.202298566699,369.5299410726875,561.0606484115124,0.9920892091654243,1.7841653302777558,28.242981769144535,0.025656402051933105,0.4445024817250669,0.3516281240154058,17.717455606907606,0.02975463705867156,0.6573240178823472
0.0017215721346437933,0.12248811537399888,5.739883414283394e-05,0.3862259574234485,2.1475786074995993,0.001702703170198947,0.005935518203303219,12.42516853287816,356.49585616774857,457.28994756937027,302.2675795480609,292.16940999031067,0.5408638818655164,2.0591121709905567,58.36480565369129,0.013689899409117176,0.6386999022215605,0.18002828606404364,26.77275838330388,0.015280773217826149,0.9495103245228529
0.001029155109077692,0.24889150975272062,3.6120203640311956e-05,0.1788535078894347,3.081904304772615,0.002478909701760858,0.0065058929566293965,18.986541853751987,476.2942152097821,502.53293476998806,261.70244636014104,363.6747233569622,0.7132882374711336,0.6211371169658377,48.650024086236954,0.024642801007208413,0.6143656047061086,0.27208955655805767,21.386603396385908,0.02158207352143619,0.41895621083676815
0.0026651535648852588,0.16862179392948748,6.631643340364099e-05,0.3953456751443445,5.6749454103410235,0.0014101842503994701,0.0031763824839144946,28.250808873213828,186.09716347418725,327.5915652513504,497.93403525836766,483.06472301483154,0.4323632001597435,3.2207460917299615,38.450689278542995,0.017202815572491845,0.30877950275316834,0.1941786294337362,12.951631862670183,0.013360982746096327,0.6936398544907569
0.002644495189189911,0.21046781636774542,5.312092852592468e-05,0.3161063469573855,1.992959558404982,0.0014994903405196962,0.006227247046306729,26.00593343283981,390.29650813899934,533.0180175602436,406.6361466422677,313.67682330310345,0.7422950754966589,1.8066618604818359,26.66076362133026,0.02611427914107218,0.2795483968220651,0.14924754993990064,29.880100339651108,0.01129335495164059,0.7888019874691963
0.001038278078660369,0.11636459212750197,4.919213368743658e-05,0.2527950769010931,4.624969131685793,0.0021307651488110422,0.003647554943338037,16.10133436275646,274.8297357931733,307.9576689749956,342.0654674526304,433.0683697015047,0.4557806787267328,2.0366484408034013,56.86116736382246,0.013210153623534365,0.5853772033005953,0.3209085422568023,15.785955898463726,0.02373728354441095,0.5381787075847387
0.001710980510339141,0.2550177792459727,7.01635029911995e-05,0.46198631627485154,5.35308590400964,0.002058526449277997,0.008696328951045872,15.305586041882634,199.12301716394722,250.21564289927483,208.23266846127808,511.06314174830914,0.9631718045752498,0.5986570162232965,46.44378889352083,0.0247879811151484,0.6684189746156335,0.22495960351079702,11.015640646219254,0.019378337489764204,0.8477953212708235
0.002106260597705841,0.16073774378746747,3.54977433308959e-05,0.20379008679650723,3.2276809068396686,0.0009889704226516186,0.005275654843077064,24.579560140613467,445.49500877037644,475.12932755053043,452.62464666739106,242.17342622578144,0.5175204991549254,3.2432372186332943,36.32089637219906,0.01703555665122997,0.47397980699315667,0.30280937626957893,24.489891938865185,0.025569492942519485,0.5446736508607865
0.0023313560411334037,0.2266525860875845,4.0702753074467184e-05,0.15978033658117055,3.714144589938223,0.0013908935278654096,0.008097650254145265,12.626663560047746,261.09579517506063,361.47511787712574,248.786952951923,284.8928648978472,0.8828140390012416,2.5106867038877683,33.199228793382645,0.01800754972958844,0.4296225495636463,0.2677791495807469,14.22249672934413,0.013964282117779366,0.7406560716032982
0.001976113049313426,0.14375130202621222,6.495591451227665e-05,0.4144194377306848,4.926724193431436,0.0024463375519029793,0.004767773570492864,21.820717158261687,495.6320060417056,586.6115935146809,490.3443473391235,568.3470886200666,0.5991089875064791,1.3366388335591182,43.31067379564047,0.020144535652586257,0.748787063639611,0.1899293172173202,20.19170941784978,0.02105628522296995,0.4463163455575705
0.001274121133610606,0.1826269092410803,3.0175826139748094e-05,0.30452507046982646,4.109252710826695,0.001734878710005432,0.006838514959439636,28.692442051135004,418.5551167000085,428.6799881607294,356.63313902914524,489.8468632251024,0.8238772640842946,2.775321286218241,53.73345348984003,0.01168149775086902,0.505710840690881,0.3561826413497329,25.42826561257243,0.01705906669951044,0.9046488796919584
0.0029184261485934258,0.09955705370754003,7.214060826599599e-05,0.3665497200097888,2.449559498019516,0.0010911534676328301,0.004168025432154537,18.867763481568545,314.93009151890874,203.7874512374401,294.6538596879691,356.89484886825085,0.3754316090233624,1.0733985438011586,23.543269708752632,0.028970532131966202,0.32515669520944357,0.18452170863747597,18.82907899096608,0.02789883488807548,0.6278118145465851
0.0027641680594533685,0.26819664660841225,2.6844362404197454e-05,0.38807723262347277,4.468398419581353,0.000948322102241218,0.0075710977781564,11.374101521447301,222.68039677292109,455.22348769009113,281.8283809348941,342.43037700653076,0.6661380019877107,3.0674338939599695,48.01459204405546,0.01956847500965651,0.6275122277438641,0.28260076977312565,12.615585811436176,0.018434361336330883,0.7084444980323314
0.001431910514831543,0.17104780554771426,7.546224686875939e-05,0.18127371039241552,2.3281460484489798,0.002017877372074872,0.004900973031297326,20.808525125030428,512.1938554104418,280.2838362753391,390.3187388088554,410.6380335986614,0.8669390276633204,1.1408568900544196,37.81414836645126,0.022275481497687287,0.44896842120215297,0.23551366571336985,21.641453579068184,0.026616621283181006,0.4078525844961405
0.0018178704977035523,0.2225684893503785,4.40329143665731e-05,0.3789574964251369,2.9078307850286365,0.002304219484236091,0.007352204276248813,29.942422836087644,412.90273452177644,334.8947588354349,523.6402519512922,532.7366173267365,0.39025872302241627,2.5782342340564357,27.63085775077343,0.010737033336477353,0.29750623600557446,0.3436796418391168,26.410467214882374,0.010265756453236564,0.9250766909867525
0.002486065065488219,0.12559920608997344,6.1634586725384e-05,0.28726842580363154,5.495305484347044,0.0016729454327374695,0.004022695234045387,19.877374261152,342.47875777073205,509.9810741841793,235.66790940240026,214.22551199793816,0.7554323102720083,1.6286651705624535,57.75378543883562,0.028606006991408764,0.6186887314543128,0.14028132567182183,18.004654422402382,0.02470078954010177,0.6769821144640445
0.002201394585892558,0.19433206368237735,6.699108477309346e-05,0.24038269960321484,5.009016317687928,0.0012647180984728037,0.006463379943743349,27.498613766394556,351.8784550949931,226.84578076004982,463.0894186440855,258.9102827012539,0.47184864654205744,0.8905286870896816,52.12064888328314,0.026462609933048484,0.5422268933616579,0.1674917284399271,28.20361429825425,0.015753210270350797,0.7653669415414333
0.001620112232863903,0.10848403975367546,3.867383758351207e-05,0.3333583907410502,3.3344829788431523,0.0019084439963102337,0.003043073477223516,17.514111302327365,291.3942293729633,401.7093051224947,177.61238729581237,588.055232167244,0.6750756603851915,3.310544422408566,22.009163945913315,0.01420922801063396,0.34576974250376225,0.3708899850025773,17.30283385142684,0.029287090513740663,0.49092186309397223
0.0011306444928050041,0.2401390813663602,5.6292839307338e-05,0.23012772797606884,2.8435722125694154,0.0024055919060483573,0.00847232679091394,13.815486961975694,193.46798034384847,556.5220139920712,311.15162149071693,466.25685915350914,0.5857878116052598,1.8738800302846357,32.19667114317417,0.022631685488303188,0.39945387188345194,0.20805891370400786,12.067427281290293,0.012595556334371677,0.8769986087828874
0.0025478648226708173,0.15445688232779503,4.601714215800166e-05,0.4404883785359561,4.011624190025032,0.0013501472265459596,0.005892999468371273,23.169364454690367,473.0463192332536,381.41455091536045,416.71122345142066,386.80807054042816,0.9485197760909798,2.3286065751919525,42.38689009100199,0.015539618137269279,0.7032723412849009,0.25514607736840844,23.598323818296194,0.022381671494387086,0.5850519187748432
0.002583872752264142,0.24333440132439138,7.640976706519723e-05,0.29173951009288424,3.1448557876050467,0.0018096129984594878,0.003392846887931228,12.991630316246301,522.5354684982449,587.7244953066111,433.34806906059384,293.78763884305954,0.3354056009650231,2.419859405886382,39.64841581881046,0.02549354520966019,0.6782072340138257,0.3338193178642541,10.347212105989456,0.012258094936933368,0.4326325919479132
0.0012198731787502765,0.14921813618391752,2.9150319781154394e-05,0.3549747553002089,5.255482322722672,0.0011791688034310935,0.006066083041951061,24.33855541795492,232.84610463306308,362.61398419737816,327.65626762993634,553.0215926468372,0.8103263183962555,1.4260748271364718,49.52537063509226,0.012580873970453627,0.49935539718717337,0.13048119866289198,23.752987198531628,0.022786582644998096,0.6810668364167214
0.0015294169075787067,0.19966148860752583,5.9468800041824585e-05,0.1651585592329502,4.709127621352672,0.0013062055975198745,0.0054957109037786726,27.69685017084703,332.13680828921497,220.54559476673603,193.91025169752538,480.9719309210777,0.616968130581081,2.8655510294949638,59.70857825130224,0.02416719946038164,0.2541965879499912,0.2923400073777884,29.29891511797905,0.019098489041299557,0.6535009330511092
0.002166853504255414,0.10537390541285277,4.29462152980268e-05,0.4234307223279029,2.0920124769210813,0.002374931074213236,0.00882210853882134,16.980550040490925,402.737357839942,445.41216865181923,479.2551239952445,372.23712280392647,0.9160680080112071,0.9846043166937306,29.90913435816765,0.01640622927479446,0.5755650433711708,0.24519079900346696,15.273084752261639,0.02587436675822921,0.9544367723912001
0.0023958542142063378,0.21594199173152448,3.692954860255122e-05,0.4529849078692495,2.6074753336608407,0.0019140655983239411,0.004501386327669025,30.374793914612383,303.1033637467772,316.1953292787075,219.27462327294052,304.01758924126625,0.5310465253330767,1.717088770866394,20.531363412737846,0.018638059609539806,0.5310855368152261,0.21797299687750638,25.940824430435896,0.014900314772830343,0.4807707639783621
0.0017828297130763533,0.13303864236921073,6.548804547265172e-05,0.19842124144546686,4.252375588566064,0.0008577910243533552,0.007924440762028098,19.740293559618294,363.41101666912436,541.2785891443491,507.55002200603485,449.1888418793678,1.0032201762963089,2.127590889623389,50.34133214503527,0.020764058431567624,0.3349307090975344,0.2651222648564726,19.409966189414263,0.020155044048445297,0.7729203864932059
0.001467434000223875,0.26084780864417556,4.7354871194809674e-05,0.32769055962562554,4.769214446842669,0.0016207017083652315,0.004376047091558576,10.306100436020643,461.33751603774726,499.0206219255924,373.5864727757871,520.742217451334,0.42254651753231887,0.6874238305492326,40.15376042574644,0.012312036279735154,0.419811402913183,0.15794287319295108,14.960314612835646,0.01672979667503759,0.5966385626792907
0.002853896478191018,0.1777594083175063,5.820184345915913e-05,0.26559056890197097,3.571543768048286,0.002265257564000785,0.006952626446262003,21.57122576236725,181.93508237600327,274.0840245038271,265.39921411313117,226.06973201036453,0.7244186804536732,3.1530568333575504,30.265052616596222,0.029590083559862333,0.723449619486928,0.36128093278966844,20.861055869609118,0.028232377885146993,0.8712908648699522
0.002945885229855776,0.18854958448559045,5.0685484133660794e-05,0.21991496632806956,5.590147202834486,0.002546725756861269,0.005120392983779311,28.904754688497633,264.6585295908153,422.3798029124737,300.4039407707751,274.8118933290243,0.9349707547761501,0.7996724447468295,55.67631635814905,0.018937936704318967,0.2916585588827729,0.23084631725214422,27.147333808243275,0.018089163856417873,0.5101169160753489
0.001371410148218274,0.09141516834497451,5.488084489107132e-05,0.4266430538333952,2.9878794323652977,0.0014780000300146636,0.007697339979931713,18.35015528369695,379.95941028930247,247.49031402170658,362.1762525755912,578.1740728765726,0.545762449996546,3.4000282210065054,25.799396708607674,0.021655929846262557,0.5971850589849055,0.30875629442743957,18.673121109604836,0.026936792799772694,0.8128989331424237
0.001878341333940625,0.23470387313514948,3.359845282882452e-05,0.24833431226201352,2.2337104473263025,0.0011401801357977092,0.0037677063290029768,11.778720915783197,455.666546151042,392.6775999367237,495.75010663829744,450.3262635320425,0.7083277100138368,1.9641493638511747,36.21669188141823,0.010106523680054581,0.6490455246530473,0.14348383084870875,13.12849510461092,0.011176134284522384,0.5736241163313389
0.0023043793924152852,0.137743521630764,6.881012177467346e-05,0.3400987240672111,4.388871856406331,0.001770624580979347,0.007191125543788076,22.963945291936398,209.45977861993015,567.8110260516405,253.98578513413668,396.65718115866184,0.48970714815892286,2.2397532116621734,46.01609583944082,0.027986483988898803,0.4547865930944681,0.3150827114004642,22.222600653767586,0.02377637321901228,0.8239034558087588
0.0020079891793429853,0.2511186369135976,6.26402806788683e-05,0.3722261523734778,3.873119648918509,0.0022261715709231793,0.003250998778268695,14.221631892491132,484.09327855333686,294.01277638971806,447.3157263826579,327.2779796272516,0.7954813134670259,2.9779117153258996,44.14882827550173,0.0270833919603629,0.3779587228782475,0.35010554059408605,11.486578229814768,0.015457473111402241,0.4531867287307978
0.0016844883356243372,0.16527404084801675,3.977087265998125e-05,0.2793264860846102,2.690289096161723,0.0015816160667687653,0.006577761193737389,25.32818454504013,249.3918436113745,468.92951652407646,202.9597755521536,419.7028424590826,0.40378665859811014,1.2317734576528891,34.338894709944725,0.014838555014521814,0.6974312802776694,0.1785067196469754,23.085726853460073,0.0295785552961668,0.7298208425939083
0.0010662368927150964,0.20584084052592516,7.323700858652592e-05,0.4019321009237319,3.474320918694138,0.0010296960024163127,0.005626160698011518,26.464267340954393,326.46848261356354,514.3185872584581,336.4122266881168,547.8600297123194,0.8490619961544872,2.666939534293488,23.91605019569397,0.023252419792262835,0.5480364225804806,0.273489115992561,27.534229699522257,0.01353460275094304,0.6216933865845203
0.002741299759596586,0.12017854884266853,3.232594824582338e-05,0.19149551674723625,5.163748799636959,0.002085970224905759,0.008299764493480325,15.988339659757912,430.2593994420022,339.25518468022346,401.0189762804657,205.1286544650793,0.6329019264038653,1.5385219550691545,53.80471806973219,0.016168897417802364,0.3672963040880859,0.19557907921262085,16.56505411490798,0.02140783300121315,0.9158259076625108
0.0027251099515706303,0.18000340623781086,7.247987667098641e-05,0.4287580725457518,4.5880825985223055,0.0022569722210057075,0.008163003601133825,17.286767100915313,447.2869138699025,506.31570778787136,315.223779855296,513.1247024983168,0.7044869855605067,1.2051760149654,22.476216219365597,0.0144110250613885,0.6846695868298411,0.24771533790044487,26.701781041920185,0.01597386179034412,0.635992561802268
0.0010803524740040302,0.09996130803599954,2.9957355465739964e-05,0.22263423485681413,1.970920342579484,0.0016124162925407288,0.004836447134613991,27.71090597519651,201.43266543745995,331.62019550800323,423.5659256577492,233.68829675018787,0.4830855122301728,2.9959287110716106,52.275773733854294,0.02743234431084897,0.488490913528949,0.29480530112050474,17.631857469677925,0.029003561741488985,0.9019625213742256
0.0016694295890629291,0.22633175952360035,6.342409345880151e-05,0.3422137462440878,3.2650275629013774,0.0009026257131248712,0.006912687253206969,24.042347664944828,278.8487041834742,276.61274187266827,469.8959722183645,312.024013325572,0.9388167406804862,1.559611083404161,41.91678620874882,0.01589328509697318,0.26482366723939776,0.12807655450887978,13.027177639305592,0.01288152782709617,0.45012422382831574
0.002025124089792371,0.14611559668555857,4.216455784067511e-05,0.2510535819455981,5.375592490658164,0.0019589004232548174,0.004239609930664301,12.967564288061112,393.11347072944045,451.94319635629654,181.732694292441,441.1813694983721,0.552389047862962,2.642887774552219,32.039715088903904,0.023450387667814265,0.5683636516332626,0.33147773356176913,21.466984525322914,0.022158579638225956,0.7335925739258528
0.002287335554137826,0.2538623189739883,3.437234507128596e-05,0.27720200403593476,4.8893920261412855,0.002359974198043346,0.0062933405041694646,21.677248197607696,312.62010554783046,385.07982790470123,516.823058295995,485.85392720997334,0.8581383735314012,3.381703879730776,37.656505815684795,0.021306455929057673,0.5202219509519637,0.36649319413118064,12.32032710686326,0.018605572056856937,0.5441641124337911
0.0018935531489551068,0.1625304006971419,7.121928169205785e-05,0.3694974216632545,3.691652492061257,0.0012912488575093446,0.0037169657573103906,10.520352240186185,416.7635414749384,559.7968693822622,231.536963628605,367.354841157794,0.6342904652561994,0.826577393617481,47.54502207040787,0.019364792495213445,0.3414073036983609,0.16309207468293607,23.26516157016158,0.026361780617712063,0.8537821587920189
0.0013572025410830974,0.2087668269686401,4.993747774884105e-05,0.18937103816308082,2.486431528255343,0.00121734189549461,0.008771227408200504,19.644281653687358,492.81470836140215,405.38029819726944,277.7455837931484,289.294933155179,0.786399674639106,2.2635858887108045,57.9083763808012,0.027789080597556193,0.41260900162160397,0.2595459681469947,28.65362012758851,0.010523039839178324,0.5332963001728058
0.0029619229231029748,0.11725260430946946,5.2495985466986895e-05,0.39920337136834855,4.131277423724532,0.001847786017693579,0.005347968365997076,30.15053310850635,257.0771592669189,230.12635223567486,383.4533965215087,557.5145851820707,0.40239315780811014,1.943279157555662,28.098596520721912,0.010382853080612606,0.7340623303316534,0.21245594532229006,17.088730093091726,0.024527138483407904,0.7904116856306791
0.0028710619099438194,0.2406298583932221,4.661593910306692e-05,0.35769406078383326,2.350174441933632,0.0021042473090812563,0.006537913598120213,22.82977061998099,339.8216284811497,478.88638973236084,352.56091873161495,542.9770797491074,0.607728188969195,2.106217646203004,43.46858277916908,0.0209568101928737,0.2829951294697821,0.3165258134249598,10.841591209173203,0.014305798379790968,0.5911156574636698
0.0014523447323590518,0.1519226378761232,5.582754760980606e-05,0.29385449185036117,4.505266995728015,0.0010479731594212353,0.0031142869144678118,11.59262180654332,411.4582921843976,253.58190201222897,287.7993028610945,210.0126527249813,0.9148430333938451,1.7411203150870278,33.66899009793997,0.018366997287746517,0.6024381192401052,0.14486387302167714,24.90167450159788,0.020651909889025613,0.8764292506873608
