# pat.r,pat.c,rv.E_pas,rv.E_act,rv.k_pas,ra.E_pas,ra.E_act,ra.k_pas,T
0.32269909803357744,3.6018374186747715,1.113589110163126,2.212839966229199,0.010171995052045708,0.8391114711945629,0.24300075847869068,0.011658315527426634,0.6529575749298981
0.3013514580101383,2.93203408149522,0.6997160737717112,2.1042885627466963,0.016385996795295586,0.41870475893353715,0.2913279887155255,0.018055423735410553,0.653306795533961
0.34258419452714384,4.024451939837876,0.8191473938479079,2.4454311538457723,0.016164816423769518,0.612940170297297,0.2733082488951778,0.017262086357208876,0.6532759624403421
0.31182951672008397,2.877461345278683,0.6474931069691102,1.7235202712864106,0.016184813334104684,0.35897439409547355,0.25547514499939356,0.021396710066561728,0.6534291956101931
0.30598510597861345,2.5360248588421306,0.6199076720291082,2.488517951384483,0.02261056704349078,0.6284057011912051,0.23741632233918908,0.01956854411690131,0.6534067804039947
0.3084265942137873,3.402018065514488,0.6569271526117454,3.0253638568656633,0.022705802144622395,0.3026077025562036,0.3134225460914637,0.028108270780873364,0.6533997417385219
0.3254791598968645,3.443953853203147,0.8268839934149752,2.8467541540734747,0.01917357987126828,0.4765975714897003,0.20350888213997145,0.01380110923859301,0.6536723105554619
0.3133039383580008,3.9651254470021797,0.6449073144619425,2.105250709762005,0.018200676514421296,0.5355529804224628,0.3756407059426997,0.02266588004043246,0.6537052565007503
0.3273621747454883,3.9936371802231747,0.6388704051094197,2.573208766256873,0.015000210375854774,0.5965047092624902,0.2590039287337362,0.0235596459067571,0.6535212730056417
0.35345083001016286,4.138670463574467,0.5742873765705997,1.9999904819475203,0.016882295560662897,0.603351680506314,0.2511253925308922,0.021563783880245393,0.6533698204664409
0.3197539484277972,2.9011221543044226,0.7488014064647648,2.0387171282001897,0.021977864844500424,0.44010879474122366,0.2661113013493006,0.013510199215649082,0.6536655689782108
0.3013504185766121,2.8253114964192063,0.8666805094010289,1.577759384223084,0.010569778300628689,0.314747225890013,0.363577749288283,0.025044786340059445,0.6538423963586834
0.3358696488696607,3.618037030085836,0.6467924884488868,2.1635885817529963,0.018513805127684146,0.6863226667201112,0.2749353483873206,0.020618110088203915,0.6534930857922142
0.2976108086693733,2.672810699191654,0.7771515246852964,2.2307109614521266,0.01681449610143898,0.5444353764614709,0.3166163709315103,0.01979207890708433,0.6529849386581412
0.316374205770253,3.1819886699365107,0.8061753129957102,2.3244621666686314,0.009609816408025832,0.5707187780963399,0.16839068455350845,0.01908446685674437,0.6530179799424618
0.29358572850891584,2.961045068267146,0.5907013790933502,2.054852996866305,0.0191826428738012,0.6397669194485519,0.2032803776766489,0.016557413602909313,0.6534137956411046
0.3361788116575599,3.869276449325506,0.46208022145435645,1.9578546111432096,0.020484489673391757,0.39025508632484784,0.32068562648489585,0.020950608063393272,0.6534584956003001
0.3121832572212389,2.955921491634709,0.723706739709176,2.315930373404498,0.013867559522234302,0.6127438627019555,0.22278013564650478,0.014315227224813473,0.65336361903747
0.29001355362104714,2.3729791089547425,0.6689074165801485,2.4421729802376917,0.021498367075681583,0.38917179008167563,0.28356136323958103,0.025818044551630587,0.6533447595709369
0.3237333996526221,3.6032056984222858,0.4097891132142054,1.952610322996906,0.017797497539431804,0.6156205714204486,0.29746321302047296,0.01835544789128097,0.6541966070551589
0.3034403366613059,2.823153000187809,0.6450890622666748,2.591115944488113,0.014532679727028989,0.44064270418633367,0.18767469957524363,0.01810337919072067,0.6535399280212673
0.2943338833082045,2.5150940809772644,0.627995207818279,1.746113563891419,0.016907167698987483,0.6570679649840285,0.33475120193517427,0.015361740758040057,0.6534469045054606
0.30777566477829266,3.389971827386728,0.5568912362506595,2.3739451528690534,0.016962140433807154,0.3841141686023739,0.24306933991796115,0.021258842454850976,0.653572608504772
0.32221824158116935,3.119358638771604,0.7420928024081354,2.1971193449498787,0.012006529723063089,0.4265038649112997,0.2922498259184953,0.01475274018818231,0.6534966349887041
0.3122567285953296,2.722754517689932,0.6286209271326508,1.9544538105988385,0.018761286150399747,0.3513707606211234,0.17606233557995965,0.011861946496608725,0.6535758053547364
0.31302988894555195,3.4682968347651877,0.9965274148210512,2.16094062888415,0.016845220293742,0.4554511642522511,0.2658024637676057,0.010314544967321511,0.6531761869519412
0.3406380351507378,3.8771260250089705,0.7808801831672685,1.9041746966711626,0.016371408724919927,0.5299779231286889,0.31604255777575324,0.024116048731858235,0.6540513828541203
0.33837298984925335,3.9933087507427407,0.7118577873633068,2.709302471012231,0.015582886865707524,0.621358230477351,0.2701167397503105,0.024032188817808657,0.6537051677228944
0.3572579985015239,4.068770681005951,0.21108123259578931,1.7476356007909433,0.029345402596268576,0.4124447062033824,0.2676455503697379,0.02578692955108815,0.6531128489415545
0.32963007458034604,3.6065334721932256,0.5698657846059132,2.6448819160407946,0.018891925429195863,0.5681840239401256,0.16259809224376767,0.009270348601203274,0.6538369108134089
0.3293594016507189,3.2430029183860194,0.8023871092534257,2.0086304114071263,0.020077160900697867,0.5433610673871803,0.2669060622776612,0.013870373632791227,0.653561817608955
0.30718560701433517,2.694048359051212,0.7617791818399973,2.952856636151391,0.018779206797943166,0.4128261750571872,0.12628828931399683,0.012175396149647636,0.6535996560555989
0.3221691229037254,3.3072619135324186,0.7834276799188503,2.3172089544145016,0.016995397733774068,0.5831777890861138,0.3365068956782682,0.020276588531897535,0.6534708085800307
0.2890696217674529,2.34787079769553,0.9700536193412995,2.4215740240325196,0.016181179082066875,0.48179176264679774,0.38550857636131997,0.014365199790911371,0.6528976186727555
0.33227446405907446,4.28068616145399,0.7047541338927628,2.8636437483275503,0.019610512156022573,0.5656798452389871,0.29063371998996357,0.018204714773015086,0.6532987830053183
0.27844725538853954,2.8794862768085983,1.109500963236047,2.835097567750671,0.010732415045583971,0.3052173750459024,0.23670521406971964,0.026963845628301904,0.6530660903870066
0.3228587486778447,4.080394658285931,0.7752136224385979,2.540138967641669,0.012040892279439355,0.6611903446433254,0.28738247548408546,0.025495038169397383,0.6541214328350985
0.2998835956587284,3.0768041228831713,0.33401300998732014,2.334359437913175,0.015094535396913012,0.5316791352390824,0.22993795136831913,0.023079413017339758,0.653073697345779
0.3154788571814028,3.333186664569058,0.6832293369697174,3.007374015368822,0.0194134959667283,0.6548190080525031,0.22659802954378483,0.015878462693912822,0.6540659608512083
0.2984109185470473,2.8947591019286136,0.7564105755752675,2.5956245337908697,0.015007255511635443,0.3685682363276167,0.2711529517344189,0.007604326185424554,0.6534538279216556
0.3204411089054553,3.4023049397180993,0.9112544571077332,1.705910326087854,0.013320891955875616,0.3361635542373055,0.33579385944218415,0.021774302028355348,0.6537289273104729
0.30547030273587183,3.203632889944549,0.5414771345756972,2.2775307819553565,0.022875288632837096,0.4973413055151628,0.3312801515368072,0.029004805025763483,0.6530070886924523
0.329442367944252,3.541554835028406,0.5840096539912658,1.983611256825285,0.01929355870396771,0.39749440266877545,0.1857585296987438,0.021117127983850285,0.6530679539607201
0.34064061090053344,3.502512011181991,0.9842127910983546,1.9667608330531325,0.01808106290650075,0.3898352431317099,0.12055572622175814,0.020194707924713,0.6535515804546486
0.2996460294897946,2.335544532191601,0.4601590154166745,2.4726938903480975,0.025775926170491487,0.5189627266509481,0.09902846676806737,0.019686337177704072,0.6537688033510793
0.29844472708338265,3.159902632308833,0.5022031975044016,2.6784733865378985,0.02405596003535528,0.4110695610022596,0.2782205771137148,0.021490884067916147,0.6539901580617287
0.29529065068077415,3.1068206810730574,0.7420480835404871,1.8474679440792832,0.009697919084635926,0.3666098306037274,0.32117266152020535,0.027046656942773757,0.6536668316142815
0.2916242736271294,2.7903531342791386,0.5542272559076618,2.6114082078360017,0.01977387422449633,0.4246265585146054,0.14282661133339566,0.02488292816796759,0.6533203328485244
0.36060815596404167,5.216626559926415,0.788151447750634,3.0913590313922654,0.009231519475547307,0.5816062182041828,0.19861891384809527,0.033460123775360534,0.6531781909882345
0.2868876818722757,2.354753961282268,0.5584295435819426,1.8673097910071021,0.018203556792787876,0.3794851945208541,0.2693802946348864,0.018386797689623802,0.6536875935475106
0.3040664426229236,2.72983377129954,0.6961979004900465,1.7399912933449537,0.01732189443436881,0.5787271476242117,0.22690489483609214,0.019875421779459942,0.6538292277328712
0.29945280207291597,2.761513112230327,0.6315568565335185,1.9405170098801412,0.016169134359921778,0.49703615746566554,0.22771723947372136,0.016351235632719747,0.6531699121800489
0.2933186792971999,3.0471857753875002,0.7141570554690535,3.182270547265474,0.017705049788839914,0.4539608574978358,0.18620118436104396,0.01874984913126976,0.6538949990683448
0.3184264301302957,3.26927121458392,0.7227718112621722,2.984100619313233,0.022928843038344377,0.3584314942138814,0.25524817221879204,0.019959317359091056,0.6534013275212238
0.30501341186438485,3.2424175719115973,0.6702829163420471,3.0428056085781625,0.021511237465429746,0.5637859472275276,0.19630712435020084,0.021278189100797897,0.6532548162775487
0.3179021018619187,2.886040641094274,0.35324946261420215,2.399991656772714,0.027036633077559366,0.4046816980126752,0.1172336676010936,0.013975709538981694,0.6530496291503884
0.2969258137273354,3.3943544964758363,0.713142750094928,3.1816006101482746,0.013642275896211337,0.23946761828437363,0.18923392988502186,0.02755911209469097,0.6534263774061144
0.2985943332481231,2.931671837552502,0.7926178045669368,2.7536050570222095,0.022760300523914305,0.2779789342435004,0.2962546463670808,0.01574152005985071,0.6534351345071472
0.30848355088889756,3.223031118748805,0.3081093740705623,1.8837745351124364,0.021615295098686246,0.4163372919679958,0.177274176060433,0.014753532918290915,0.6532984248585827
0.3088211924371174,3.4353238476066665,1.0298707498814474,3.4853552474438265,0.01335522379071393,0.634844012718382,0.2546582358294201,0.026496311446566032,0.6540692058799833
0.33535830878505646,3.9586882516564414,0.7365275818679476,2.38214451952203,0.01633870098049149,0.5261818466062982,0.2548914980622023,0.024282276520109187,0.6533112479980344
0.3288545398791943,3.399265923546306,0.5411654465048782,2.4808412948858134,0.022492498808777243,0.43044134478051455,0.21809665215597054,0.02045934576866787,0.6537794060198384
0.32232272751960217,3.1755106721226003,0.5965252471714387,2.4399343651258136,0.026452697196083074,0.32312716170564265,0.2670200173697771,0.017798892164953208,0.6535955358033759
0.32469486614141563,3.799280994614339,0.6153593526231064,2.516818934992408,0.018839804071342354,0.3345764954285364,0.32640625399709,0.01909095504331032,0.653934541706449
0.30180432445811634,2.744241129870406,0.6480144954228189,3.1294244838069916,0.01959818804247331,0.24606365007933806,0.1761861964902532,0.017483856005164937,0.6533933178449005
0.34121229399148356,3.13521787536654,0.47612165688392416,2.4124422816588003,0.02616769771204606,0.7330747747028484,0.24040208162933782,0.013168884717452237,0.6537058190143135
0.3171668640016542,2.889212882203638,0.7819121482382503,2.2305707332648126,0.022387364449276578,0.6537728883749335,0.27397342421177945,0.009143819544392617,0.6532033395954594
0.33752416902731136,3.816841156271403,0.6435046832974807,2.2866888897322806,0.023281196466929957,0.5277731429313783,0.20222590550157274,0.01222583960644284,0.653452844578133
0.313760983437838,3.1720654707832114,0.7245338728985123,2.4868837883663946,0.011885242813377911,0.7196486944694708,0.3541011908029761,0.02053594222501755,0.6536352584810509
0.3240125009385942,3.6099447233890207,0.7845522963833909,2.52654939806058,0.012650488563413862,0.7714918122453509,0.2832699366272621,0.02798232587556266,0.653185516878943
0.3169673008544156,3.865502762781927,0.7945731389973697,2.1181541387085856,0.01755559522670088,0.5618192098050759,0.3458410627132552,0.02302995000515357,0.6534943288676266
0.2970648463306576,2.8692802316600226,0.38478312584526636,3.0572591776094145,0.028073592686892107,0.5383550430396742,0.14492159325809742,0.01850980908008125,0.65351548801584
0.3291466711393726,3.9747755638559092,0.5847418060349032,1.8837053349941666,0.01180920416823552,0.40454564209542765,0.333735444683274,0.022810590053318848,0.6534777772279815
0.2943968503781443,2.584672635765509,0.7642926049966549,2.414572338321446,0.01852338081986322,0.43292793504470795,0.2527614228017844,0.024128573944913845,0.653044436984364
0.3156386905014573,3.2320227706362976,0.48312408500695203,2.30582849760498,0.020427821339762908,0.2558622916926703,0.2904617874458674,0.028891516434243855,0.6537733773333553
0.2929160538620803,3.002373096544621,0.4983458461119956,2.160822297445968,0.01594582154635044,0.6149232076856661,0.2615138582541118,0.02459297619198872,0.6533648435738365
0.31867308185238646,2.9121995987733986,0.6669149762943335,2.1189929707011714,0.0199535806075427,0.7253426303781879,0.210252680628263,0.017154447175792294,0.6537019132958585
0.332276720077309,3.5922012369277088,0.8273479923337419,2.042129656203585,0.017686217337459776,0.4484699766908406,0.20585936583991615,0.020235888258401183,0.6537215541422335
0.3270103415772896,3.985426242935537,0.5463032858041768,2.7881069336040594,0.02577296052127904,0.6699053663760859,0.2949984858363385,0.010817995923173332,0.6532798116790105
0.3286495053576,3.7857581357897785,0.6021632943902292,2.0141138155298046,0.019772154566688772,0.6205506816146034,0.3403764308178058,0.023422189618188708,0.6542154721349822
0.3055121168944725,2.77178222977626,0.6938991703803308,2.2322809982559932,0.015962152369374646,0.44132099371923256,0.23014437465293774,0.030364679448795832,0.6533966588154771
0.28901648250675244,3.1396495325991074,0.5056313222005935,2.371264488937535,0.012276641984222347,0.5027160553356462,0.30427682998023914,0.028544438957738946,0.6531313642459704
0.3143167331602844,3.417989923322603,0.7982826490893722,2.1126105478104136,0.016521352374274066,0.5542641678435036,0.1692768832768164,0.026364190217095074,0.653508167724355
0.32053897654766506,3.449240811866217,0.868103946501428,2.252590380416584,0.015143648638868872,0.7965901799011184,0.2751349369578846,0.014418912503503667,0.6533170738900191
0.310805308827847,3.218978015770065,0.5391479027072855,2.0542000805711425,0.020228053174348577,0.6129098267216814,0.230867164629228,0.009133195525559067,0.6536667435969391
0.3146200984900075,2.860533850457954,0.8349782051910599,1.8715948240386249,0.01340535414184869,0.35665336132035486,0.23358204540800687,0.029105874744352472,0.6526032927739261
0.30464479005986994,3.1224684902896964,0.5151743744529084,2.2438501292207222,0.021596943619769163,0.32849752052284564,0.3087779805131969,0.028789741598149995,0.6532491957462168
0.3177519576935681,3.175948345666107,0.9703416493710343,2.08944347730192,0.018622482206995992,0.34021475361704095,0.31994339279883627,0.0171344464715529,0.6538193184698059
0.34299028846504576,4.100793462925981,0.452869601476286,2.2765267755845455,0.02205826259203339,0.7750027447127367,0.3095676772872714,0.020824806464259382,0.6538934850452088
0.30924303000803566,3.293656949568481,0.8914695202449421,2.4718331291785987,0.010002500251728942,0.47825509603587996,0.29733132061320483,0.02248580933773793,0.6535791601121836
0.3047694900291276,3.4820252785114576,0.7757079017624796,2.8895291706995465,0.021329300093774393,0.4694726295402239,0.3300821584774814,0.015373279087541034,0.6534060745720051
0.28776116395654117,2.8580297472042853,0.7943115575653673,2.563397473243538,0.015341199732625991,0.45806597836015905,0.27647730150001704,0.023663717400029715,0.6533916412427271
0.2966782479144725,2.925835730937574,0.7278010858876107,2.6978170149204623,0.021785021216081616,0.500342672937907,0.29360899642140076,0.014333329736573811,0.6539261826781172
0.3178496011549502,3.7418766397852314,0.6326990743592711,2.445578394890138,0.01916225137784781,0.7788903974409498,0.3324724595977701,0.013575476302686417,0.6532706127865279
0.31267811851206573,3.052314503603027,0.47935364628439564,2.4260105820154805,0.02259962181166822,0.44057185135997234,0.27138432371071763,0.01854959405296178,0.6533018690287338
0.29421787021039963,2.813024470579912,0.559995986527825,2.42193156558105,0.01710150984931348,0.4549861644645736,0.24748846898254626,0.020556639050889,0.653550603075283
0.31255368741830714,2.829279465306016,0.4160866655409212,2.349137848542067,0.02488120395984475,0.5021169957453814,0.1377295643529738,0.01898302128099908,0.6537272946641114
0.32859083933454525,3.1350503483055547,0.6993860564411133,2.254219738576643,0.01944506933645151,0.49841700766894304,0.27711423449268846,0.01964617656265139,0.6536392474697559
0.3262137448066562,4.251147737355521,0.29058601075573315,3.0540754199502858,0.02927327585122013,0.35831185842400354,0.2541805932755928,0.03125034668438502,0.6532355721978363
0.28466886695786375,2.9292528735078482,0.5926704549112352,3.04853984862478,0.01921219783101391,0.5776062120357917,0.3730400478901936,0.01737876230140418,0.6534309759921357
0.3570579122736697,4.1056395111273405,0.8257450961172432,1.725596893266352,0.015679799884881163,0.3543026310589942,0.3319850944552298,0.021246823070882444,0.653441992947061
0.32260862360841785,2.581293747742367,0.9170996835649431,1.4147590719983822,0.006240485318851963,0.5133546624616585,0.09564953206066643,0.016067823127447558,0.6535763490485349
0.33087873078650687,3.692621739804654,0.7616265753307707,2.597837870605945,0.017459946248620736,0.5199811046728106,0.23928887831031914,0.011464863797852517,0.653135278251701
0.3417919975154603,4.166092263932053,0.48488705134444715,2.681524493220686,0.023498045122273385,0.5033266518028411,0.19550982177290782,0.02835026388041097,0.6536840095464923
0.31760723785175227,3.4653311154404065,0.5979111006781143,2.611645488070697,0.019727567229571745,0.44057340891687086,0.1932767045225234,0.018281202760224997,0.6531436415391133
0.31847703719012344,3.4263746473614134,0.29900867273186166,2.1758061833837496,0.022700193626872003,0.37191823237933475,0.2693582710975291,0.017393577844551745,0.6539875269860886
0.3226378269870733,3.036838761433602,0.7633697154430049,2.6729820682067578,0.025058759695772374,0.54630427904963,0.27666023996577227,0.009272678757936314,0.6536329971865679
0.34638207459848186,4.0438542676003255,0.5780374771674393,3.0562008808966015,0.0248997273657305,0.6389215696920123,0.1683646048917334,0.023937191524931446,0.6537305977863166
0.31245449560310345,3.1797969206477164,0.6714961652512552,2.5042271709771304,0.020511226443181048,0.5270436696067183,0.24174140485042872,0.02932466757935931,0.6537143362168572
0.3442299721620085,3.638397055784934,0.4221969152621143,2.187870452268961,0.019690319291860707,0.4642186728610814,0.2750302101809755,0.01316397538130384,0.6540115505821753
0.30900399892093366,2.9012297267616103,0.7729799666467108,2.515700145921358,0.016167834910841714,0.3239018878344815,0.2722147266666307,0.020621927953782034,0.653331903189281
0.3219126831017237,2.707306581942123,0.6587071629651131,2.4638538046335667,0.020355294843935657,0.4909242653455004,0.24407408381150694,0.02324733611870242,0.6539190364046423
0.3132938443025907,2.9264444589632923,0.35062426066247826,2.609978815236614,0.029681415279399787,0.41012083268149846,0.14405718274726492,0.027748642179664135,0.6538000047094056
0.3256039657278744,2.864951048822371,0.7202588961961878,2.153545511868432,0.017926217744737658,0.4896950614358031,0.1961152405525417,0.010726554555520648,0.6529073514826297
0.3043303351214081,2.8133238342460682,0.4284912513522324,1.850446959632883,0.01943851431619775,0.5891443707698127,0.27399112370950723,0.014656255931676493,0.653595996975532
0.33942052888309776,3.391190880457482,0.8025637161180137,1.7091130830726198,0.014039200921911701,0.4192559979180881,0.23509100688428877,0.00774511522170843,0.6537622666881107
0.3428013545291342,3.948818067082021,0.5069463144571025,1.5104104495200872,0.01764565212943667,0.4396114377641052,0.27975021417788426,0.0159566153812369,0.6534080283047833
0.3576841099141176,4.633980937502587,0.577140792827135,2.328695579369594,0.02141141006276645,0.5829101036128765,0.2511563834053164,0.014683997761764945,0.6539861705658286
0.35816370002543507,4.359880202523956,0.7810435198891428,2.8791422434556404,0.02070375119987486,0.18758899373537086,0.14972166008160587,0.0154321198800591,0.6540679065201007
0.2940006329470809,3.183000049176464,0.6203866104846864,2.652840158946124,0.019994808468715895,0.49161613105499286,0.2928937198423442,0.018845007916232528,0.6537894148059471
0.3549689293248988,4.109067236915775,0.6644089742163598,2.524877007921472,0.021756544440406474,0.6362443374331156,0.1761582729015505,0.014315170436744788,0.6539088162406144
0.31368945282432054,3.1936703157019775,0.2511020361412419,1.9662181921198671,0.02207982641820959,0.6277530037766307,0.23368780210228274,0.015550354670884153,0.6532582690167449
0.32436261316089804,3.6183293855002363,0.18809114062184346,2.1711433197325363,0.02377364474663963,0.18439245502435414,0.2814078119831547,0.01945459618100154,0.6535394901505278
0.3232333569337693,3.8698591079690985,1.0209261169017392,2.936459157236342,0.01665817024818317,0.6490648106354371,0.2367844249510621,0.02238012669168422,0.6536164800269813
0.2890956700512176,2.5585058734230426,0.9146450043669978,1.9899454740629465,0.0130080774042498,0.606134142064104,0.22498552548464315,0.024119409545246835,0.6535158993082745
0.3312557330825338,3.881048336161674,0.7700353252720927,2.988575783579556,0.010776157165118042,0.7894423668962418,0.2070251838937788,0.017012444727130767,0.6529261058555886
0.27847576315742123,2.763387802771489,0.7789916799708321,3.0145993624571217,0.013161549638149011,0.4834476261162392,0.451038087332407,0.03321401397928894,0.6532577124072796
0.3212267339378503,3.4178583981349213,0.631189352024107,2.432983459266416,0.02137434407678706,0.4739396665221257,0.2685144107367706,0.01587867218937617,0.6532847377786523
0.3464443677191547,3.823640372184104,0.6516590144809156,2.133199543331573,0.018003679213056713,0.5502256634342763,0.3044374256645931,0.015360035665104592,0.6531447761071414
0.33997487455901904,3.8649630074603336,0.8744493334802956,2.4916222225613622,0.016297745061584445,0.5715074473253311,0.16743372708295812,0.030058219761876746,0.6534152463792272
0.3037166715563363,3.488427355069552,0.6964018025277767,3.155066139993656,0.021218477262953356,0.6724532655489185,0.2837277593061276,0.026094978891969357,0.6537196594175967
0.26912134719011566,2.5554546679510954,0.9537623890787926,2.698808563568093,0.006439041423320878,0.4851602080095817,0.29344089981259036,0.02194180233219152,0.6537796601666526
0.3165390485558776,2.9885228968905246,0.44736560894439875,2.304733090182549,0.021037903463627338,0.38867398957604915,0.18681552916950975,0.022184293876617887,0.6529182963720633
0.2931680872532048,2.863314741941247,0.6257086148132384,2.1162178018121263,0.01963240681934277,0.485471781095001,0.37220660764017727,0.02604622107746052,0.653384943697374
0.3504961925213469,3.818597130330014,0.7287813331318785,2.374789022367424,0.019853064713568166,0.2928029966768011,0.135309968485621,0.018445965566191193,0.6535318994952052
0.3164117472474592,3.3066522327890597,0.52721106040713,2.1219148640686183,0.01395663906269232,0.41402929013991324,0.19754781853933032,0.025578287114866254,0.6532331921699006
0.35232354973887603,4.375173084505439,0.8064272800645027,2.678074657417873,0.014089703269115909,0.5483716178985067,0.1897705075956295,0.016717814740241404,0.6542099712767081
0.2959468525236362,1.752060444216333,0.8083657296273711,1.9936744855623305,0.01629498618768367,0.36804292560021123,0.2773395328589231,0.010595072338658267,0.6534687483611697
0.30399919738765147,2.954699229075439,0.7246316078499331,2.150928555353736,0.013272529465975492,0.5605053147771889,0.3406615581848218,0.013202925240187739,0.6535435167806111
0.31481820984709125,3.3006626524973255,0.7657005832145971,2.551476123357334,0.02043581754041577,0.5094344924998556,0.22180133395068236,0.024174880631681515,0.6532237453839972
0.2943474363829551,3.158515917342385,0.8213072091866223,2.9176617243178904,0.018289275272955322,0.7220430957316333,0.33026816416841487,0.018741716903629,0.654034534908656
0.31268031679176955,3.594248121036186,0.39882671246404094,2.393103714391602,0.02257262640703992,0.41237640852343826,0.3326683521307679,0.022497286715147818,0.6534928670791417
0.31999888357608425,3.2076216839166607,0.839322503685746,2.453917844981746,0.022170396831903985,0.5817339598816232,0.3102117287132884,0.01139587931756696,0.653927294668393
0.28289769689349215,2.6288436848392487,0.5247460122941698,2.7031760639213505,0.011268436318151602,0.7310835716324131,0.2177847789565871,0.020856569660942223,0.6535983184680133
